"Actionid","nextactiondate","comments","priorityid","result","taskreminderid","bittypeID","Snooze","SnoozeTime","SetReminder","Dismiss","PercentageID","userid","AssignedTo","Complete","PFLearnProgramID","CourseScheduleID","description","ReminderDate","RecurringActionID","Number","SubTaskGroup"
"399","2015-02-02 00:00:00","Presentation of Facts:
In future, any Board Member doing an investigation into a service offering, etc. must present a summary and a statement of facts as well as recommendations and suggestions of which service provider they would suggest using.  A call for approval will then be made by the Board or a request for further information.  This will save a great deal of everyone's time at the meetings.  Approval will then either be granted or denied and if granted the project can go ahead. 
","5870","","147","6666","","","0","","100","379","387","Yes","","","","","","13",""
"400","2015-02-02 00:00:00","Presentation of Facts:
In future, any Board Member doing an investigation into a service offering, etc. must present a summary and a statement of facts as well as recommendations and suggestions of which service provider they would suggest using.  A call for approval will then be made by the Board or a request for further information.  This will save a great deal of everyone's time at the meetings.  Approval will then either be granted or denied and if granted the project can go ahead. 
","5870","","147","6666","","","0","","100","379","386","Yes","","","","","","14",""
"401","2015-02-02 00:00:00","Presentation of Facts:
In future, any Board Member doing an investigation into a service offering, etc. must present a summary and a statement of facts as well as recommendations and suggestions of which service provider they would suggest using.  A call for approval will then be made by the Board or a request for further information.  This will save a great deal of everyone's time at the meetings.  Approval will then either be granted or denied and if granted the project can go ahead. 
","5870","","147","6666","","","0","","100","379","389","Yes","","","","","","15",""
"402","2014-11-18 00:00:00","New Telephone System and Proposal:
RS presented his summarized version of the new telephone systems recommended for the LRA as per the e-mail circulated to the Board.  A solution was selected out of a shortlist of 3 providers.  SAICOM was the recommended service provider.  Voice recording is possible on all extensions, and most importantly in the Control Room.  
","5870","","147","6666","","","0","","100","379","389","Yes","","","","","","16",""
"403","2014-11-18 00:00:00","RS proposed an outright purchase of the system - looking for recommendations from KT and JL on the financial impact of outright purchase vs. lease.  
","5870","","147","6664","","","0","","100","379","390","Yes","","","","","","17",""
"404","2014-11-18 00:00:00","The Board approved the SAICOM system subject to the method of financing to be discussed and decided upon by KT and JL.  ","5870","","147","6664","","","0","","100","379","390","Yes","","","","","","18",""
"405","2014-11-18 00:00:00","Network / cabling upgrade is required before the new phones can be installed.  RS estimated R600.00 per extension for cabling x 30 extension - R20k ex vat. RS confirmed that FSS have agreed to pay half of the costs except for the cabling costs that LRA have already approved as part of the fibre optic project
24 port VOIP switch is required - R30k ex vat.
","5870","","147","6664","","","0","","60","379","389","No","","","","","","19",""
"406","2014-11-18 00:00:00","LRA to pay 100% of the above costs as cabling is for our building.
RS to send the document to KLB detailing all costs, requirements, etc. for minute purposes.  KLB to include as an annexure to the minutes.
","5870","","147","6664","","","0","","100","379","394","Yes","","","","","","20",""
"407","2014-11-18 00:00:00","The Board approved a mandate of a R60k budget to RS and GT on the telephony system.  A CAPEX is required to be completed and approved by the Board.","5870","","147","6664","","","0","","100","379","389","Yes","","","","","","21",""
"408","2015-02-02 00:00:00","Cabling and switch to be cash purchase.
Outright purchase of telephony system or rental agreement:  KT and J KT will have recommendations by the end of next week for the Board. JS wanted an immediate answer so 36 month rental contract was approved by the Board.
","5870","","147","6664","","","0","","100","379","390","Yes","","","","","","22",""
"409","2015-02-02 00:00:00","ELECTION OF CHAIRMAN:
DF nominated JS as Chairman.  This nomination was seconded by GT/KB/RS.  No other nominations were put forward.  
JS accepted his nomination and was welcomed by the Board. 
","5870","","147","6666","","","0","","100","379","385","Yes","","","","","","23",""
"410","2014-11-18 00:00:00","Fusion:
AKE gave feedback on the progress with regards to call reports for Jesse and Doug.
","5872","","147","6666","","","0","","100","379","394","Yes","","","","","","24",""
"411","2015-02-02 00:00:00","Marketing and Communication:
LRA Brochure:  no further progress on selling back covers.
","5871","","147","6666","","","0","","50","379","394","No","","","","","","25",""
"412","2015-02-02 00:00:00","Revamping of Notice Boards:  currently work in progress - Doug and Kelly will meet Sign-a-Rama on site to give brief and obtain quote.","5871","","147","6666","","","0","","60","379","394","No","","","","","","26",""
"413","2014-11-18 00:00:00","Survey and action list:  JS presented the results of the survey to the Board.  Proposed actions as follows:
-	Verify survey data against Fusion
-	Merge of new cell phone numbers into Fusion
-	Need to continually educate residents on the number of guards in Lonehill and the duties they perform.
AKE to check Jesse's call reports for Aftonwold Road.  Jesse was asked to contact all residents following a recent robbery.
","5870","","147","6664","","","0","","80","379","394","No","","","","","","27",""
"414","2014-11-18 00:00:00","JC to follow up with SLA on the allegations of Fidelity guards calling other ambulance service providers over SLA in the event of a medical emergency.  This is happening most often at Pineslopes.  Need to stamp out this activity ASAP.  A campaign is needed to advise the guards that all emergency related calls are to go through the LRA control room who will then dispatch the relevant personnel.","5871","","147","6664","","","0","","0","379","394","No","","","","","","28",""
"415","2014-11-18 00:00:00","Carols by Candlelight:  Budgeted to make a loss with conservative gate takings.  If there is low attendance on the day, our loss of revenue is higher.  
50% attendance - R40k loss
Insured for R120k if the event is cancelled the loss to the LRA will be zero.
100% budgeted attendance @ 1000 attendees, the LRA will breakeven provided we do not make use of the generator.
25% attendance - loss of R55k

It was noted that we had a R10k loss in sponsorship over 2013 with an additional R9k on insurance.

","5870","","147","6666","","","0","","100","379","394","Yes","","","","","","29",""
"416","2014-11-18 00:00:00","JS to forward the results of the survey to ALL along with all relevant lists and action points per Director.","5870","","147","6664","","","0","","0","379","382","No","","","","","","30",""
"417","2014-11-18 00:00:00","Fibre to the Home:  GT to set up a meeting with MTN - JS to attend.
GT has the letter of interest from MTN to sign.  MTN to present to the Board and then possible to the community in 2015.  GT to forward the ""Letter of Interest"" to the Board for review and for JS to sign.
GT to then arrange the presentation to the Board.
","5870","","147","6664","","","0","","100","379","391","Yes","","","","","","31",""
"418","2014-11-18 00:00:00","Finance and Administration:
Management Accounts for October:  JL presented the accounts as per the pack distributed to the Board.
","5871","","147","6666","","","0","","100","379","380","Yes","","","","","","32",""
"419","2015-02-02 00:00:00","Net surplus:  R114k
Additional guards budgeted through to January 2015:  R314 680.00
From 8 November: 5 x day guards; 5 x night patrollers plus additional 4 x armed guards at night plus river raids plus BAT vehicles over weekends.  Order for additional guards has been placed as per JS's spreadsheet but Lenti has not implemented as yet.  JL to check with Lenti and to adjust payment accordingly.
","5871","","147","6666","","","0","","100","379","380","Yes","","","","","","33",""
"420","2014-11-18 00:00:00","JC - to compile a master list of which Fidelity Manager visits which site and when.  JC to monitor this ASAP as it is very important.

JC to set up a lunch meeting with Sue Scott, Martin Killian, JS & AKE as soon as possible.

Need to establish a retention strategy so that the LRA does not loose anymore clients / complexes to rival security companies.  Must market to each individual within the complex and not just to the Managing Agents / Body Corporate / Chairpersons.

","5871","","147","6664","","","0","","0","379","394","No","","","","","","34",""
"421","2014-11-18 00:00:00","JS proposed taking over 1 x Tanglewood Guard as a ""feel good"" gesture to ensure retention of Tanglewood.  

RS has ideas on how to add additional value to Tanglewood - to discuss and present ideas to JS offline by the end of next week.
","5871","","147","6664","","","0","","0","379","382","No","","","","","","35",""
"422","2014-11-18 00:00:00","General:
The next Board Meeting will take place on Wednesday, 10 December from 16:00 - 19:00, followed by a dinner.  Venue to be booked and confirmed by AKE.

LRA Closing Dates:  the office will be closed from midday on 24 December 2014 and will re-open on Monday, 5 January 2015.

Electrical wiring:  RS has received 1 quote of about R31k.  AKE/RS to source 2 additional  quotes
","5872","","147","6666","","","0","","100","379","394","Yes","","","","","","36",""
"423","2014-11-18 00:00:00","Mulbarton Park:  DF proposed a R100pm lease to City Properties on the ground.  Board approved the signing of the lease.  R-value not decided on but will be a nominal amount.  JS to sign the lease and forward back to DF.","5870","","147","6664","","","0","","0","379","382","No","","","","","","37",""
"424","2014-11-18 00:00:00","Promotion of private enterprises by the LRA:  as an organization, the LRA needs copies of the approved JOC documents to host the Parkrun in the Lonehill Park.  AKE to source.","5870","","147","6665","","","0","","81","379","394","No","","","","","","38",""
"425","2014-11-18 00:00:00","Any Board Member who has communication from Trevor Nel regarding his, or George Joubert' s involvement with the LRA, or where he publically states we endorse his new estate agents group, are to send copies to JS.  JS will raise these issues with Trevor Nel.

At this point AKE and KLB were excused from the meeting.

With nothing further to discuss the Board Meeting was adjourned at 22:00
","5871","","147","6665","","","0","","100","379","382","Yes","","","","","","39",""
"426","2014-12-10 00:00:00","JS notified the Board that Hamish McBain has tendered his resignation from the Board of Directors will immediate effect.  No reason for his resignation was given.  JS to discuss with Hamish McBain and revert to the Board.
KT also submitted her letter of resignation officially resigning from the Board of Directors due to increasing work commitments.
Both resignations were accepted.
","5870","","148","6666","","","0","","100","379","382","Yes","","","","","","1",""
"427","2014-12-10 00:00:00","Review and adoption of Minutes of the Board Meeting held on 18-11-2014:  the minutes were deemed a true reflection of the meeting and are to be signed by JS","5870","","148","6666","","","0","","100","379","382","Yes","","","","","","2",""
"428","2014-12-10 00:00:00","Board Meeting - format proposal:
RS presented a Proposal for Board Meeting Procedure to JS and the Board, the proposal was circulated via e-mail prior to the meeting and presented.  
RS highlighted the problems with the current process and offered suggestions for anew process to be followed going forward. 
Suggestions are as follows:
o	Let us deal with issues in a sequence which permits staff to leave early - Finance first. 
o	Presenters must come prepared to present and must deliver their material within an allotted time.
o	Presenters must be allowed to present uninterrupted unless the presenter solicits input from board members
o	After presentation there will be an allotted time for discussion.
o	Persons asking questions must obtain a ""flag"" before asking a question
o	No interruptions of questioner or presenter are allowed
o	Chairman must enforce the rules. 
o	After discussion a vote will be taken and the minute agreed upon.
o	Minute will recorded as such
o	The Agenda will include the times for voting and will be used to plan the length of the board meeting.
A new agenda form was also presented.

All Board members showed unanimous support of the proposed new system which will be implemented with immediate effect.
","5870","","148","6666","","","0","","100","379","382","Yes","","","","","","3",""
"429","2014-12-10 00:00:00","Current Challenges of the LRA into 2015:
JS highlighted the challenges he felt the LRA faced going into 2015 and positive marketing ways going forward.
There is a need for the LRA to move away from being the ""police"" and more towards assisting and interacting with the community on a more positive level.
Additional Positive Marketing campaigns in 2015
The Board and staff need to work as a team.
DF addressed the Board on his perceived relationship with Peter Rosema and Nick Papas.  DF would like it minuted for the record that his relationship with Nick Papas and Peter Rosema is purely a sharing of the same interests relating to the upliftment of the greater Fourways area.  At no time has any information from the LRA been shared with these individuals that would negatively jeopardize the LRA.

The Board accepted the above approach.
","5870","","148","6666","","","0","","100","379","382","Yes","","","","","","4",""
"430","2015-01-30 00:00:00","JS highlighted that Marketing Plans and Budgets need to be implemented.  A business and marketing plan is needed from KB and the marketing committee by the end of January 2015.","5870","","148","6664","","","0","","0","379","384","No","","","","","","5",""
"431","2015-01-14 00:00:00","Mission Statement: KB proposed a mission statement for the LRA as follows:
""We the LRA strive to serve the needs of its residents and business enterprises within the Lonehill / Beverley / Pineslopes area, by means of reciprocal support from the community, in subscribing to the following LRA initiatives: LRA Security, Emergency Medical Response and the Envirofund.  

We are a non-profit organization which administers and facilitates back to the community from these three key income drivers, which places our suburbs of Lonehill, Beverley & Pineslopes as being an enviable location to be a part of.

We Serve
We Support
We Collaborate
We Communicate
We Administer
We Entertain
We Appreciate
We Care

KB & KLB to discuss the above with the marketing committee and staff and present at the next Board Meeting
","5870","","148","6664","","","0","","70","379","384","No","","","","","","6",""
"432","2014-12-10 00:00:00","Financial Administration:
AKE presented the financials on behalf of JL and KT.  KT approved the management accounts JL prepared with nothing out of the ordinary to discuss.  
AKE noted that the Hamper Fund is almost on target with a R10k shortfall which is expected to be recovered by end January 2015.
","5870","","148","6666","","","0","","100","379","394","Yes","","","","","","7",""
"433","2014-12-10 00:00:00","Gardening Staff Bonus Payments:
At the previous Board Meeting AKE and KB were excused from the meeting and the voice recording device turned off.  Bonus payments for staff were discussed however various Board Members were in disagreement as to what exactly was agreed upon.
It was agreed at the meeting that 100% bonus payments would be given to administrative staff at the LRA.
It was also agreed that 100% bonus payments be given to all gardening staff.  DF objected to this as he felt that if a staff member was currently on a final written warning or currently under disciplinary review, how could the LRA justify a 100% bonus payout?  This issue was raised at the November meeting, discussed and moved on.
It has now been brought to the Boards attention that JL and Doug Black were of the understanding that between 40% and 50% bonus payments were authorized and done so accordingly.

Bonus payments to staff are not a right and are not stated as a given in Letters of Employment.  Staff need to be advised by letter from the Chairman and Manager that bonus payments going forward will be paid based on performance during the year.  

JS proposed that bonus payments to gardening staff be amended to 100% across the board to be in line with bonus payments made to the administrative staff.  

The above proposal was unanimously approved by the Board.
","5870","","148","6666","","","0","","100","379","394","Yes","","","","","","8",""
"434","2015-01-15 00:00:00","Action Points:  

AKE to send a letter to all staff advising them that bonus payments made at the end of 2015 will be performance based.
","5870","","148","6664","","","0","","100","379","394","Yes","","","","","","9",""
"435","2014-12-12 00:00:00","AKE to provide JS with a summary of what payments were made to the gardening staff.  ","5870","","148","6664","","","0","","100","379","394","Yes","","","","","","10",""
"436","2014-12-12 00:00:00","AKE to increase all gardening staff bonus payments to 100% ","5870","","148","6664","","","0","","100","379","394","Yes","","","","","","11",""
"437","2014-12-31 00:00:00","LH proposed that all gardening staff receive a minimum wage of R200 per day and/or a 6% increase in January 2015.

The above proposal was unanimously approved by the Board.
","5870","","148","6664","","","0","","100","379","394","Yes","","","","","","12",""
"438","2014-12-12 00:00:00","Acton Point:  AKE to send a summary to JS on what the proposed increase of 6% or R200.00 per day will have on gardener staff salaries and the LRA financials.","5870","","148","6664","","","0","","0","379","394","No","","","","","","13",""
"439","2014-12-10 00:00:00","DF advised the Board to be careful when implementing increases across the board to staff - these increases need to be based on merit and performance as well as inflation.  A staff member who is on a final written warning should not be given the same increase as a colleague who is not.  

RS proposed that the merit based system be implemented after January 2015.  Proposal seconded by LH and unanimously accepted by the Board.  
","5870","","148","6666","","","0","","100","379","394","Yes","","","","","","14",""
"440","2014-12-15 00:00:00","AKE needs to address management style with Doug Black.","5870","","148","6664","","","0","","0","379","394","No","","","","","","15",""
"441","2014-12-10 00:00:00","Security
Update from Security Task Team:  15 x incidents were reported in November, a substantial increase over the same period last year.
Vehicle related incidents were the main contributor and are on the increase in the Pineslopes area.
","5871","","148","6666","","","0","","100","379","389","Yes","","","","","","16",""
"442","2014-12-10 00:00:00","LH requested a security report summary from RS prior to the meeting to save time.","5871","","148","6665","","","0","","100","379","387","Yes","","","","","","17",""
"443","2014-12-10 00:00:00","DF was asked if he could obtain crime stats from other security companies in the area.

SAPS crime stats are confidential however a summary can be given.
","5871","","148","6664","","","0","","0","379","385","No","","","","","","18",""
"444","2014-12-10 00:00:00","JC & RS to discuss increased Fidelity presence in Pineslopes at the Security Meeting.  This also needs to be addressed with Centre Management.","5871","","148","6665","","","0","","0","379","389","No","","","","","","19",""
"445","2015-01-14 00:00:00","Pearl Tracking Device:  JC presented the Pearl technology to the Board as an alternative to the current BetaTrac system.  The LRA need to investigate buying in to the system as it can interact with our new control room.  The Pearl Tracking Device has been accepted by Fidelity as being the technology that can integrate with the control room going forward.
JC is not sure if any contract with BetaTrac exists.
Costs:  R2200.00 per unit outright cost, ex vat (would need 10 units)
            R120.00 per month for the SIM card
            R100.00 per month platform cost ex vat
Monthly cost total:  R220.00 ex vat
No contract is signed with Oysta, runs on a month-to-month basis.
Panic button facility is available on each unit, can programme in 4 cell numbers per unit so communication can be done via voice.
Additional purchases needed:
Batteries
Battery chargers
Arm band pouch so the unit can be secured to the guards arm
JC to formalize the numbers and all the extras required and present final costings at the next Board Meeting.
All information and costings to be fully investigated before launching.
The Board are in unanimous support of the principle however a final decision will be made once JC has presented all the figures / comparisons at the next Board Meeting.

RS has proposed that the LRA terminate the service of BetraTrac effective 31 December 2014.  Board in unanimous approval.

JC to forward completed CAPEX plus all costings to AKE
","5870","","148","6664","","","0","","60","379","394","No","","","","","","20",""
"446","2014-12-12 00:00:00","Office Cabling:
RS presented 2 quotes to re-cable the LRA office.
DataPath:  R44 864.00 ex vat
Interconnect:  R64 000.00 ex vat (remove R4k for clearing site)

It is RS recommendation to use DataPath.

The Board unanimously approved the quotation submitted by DataPath.

Action Points:  RS to complete the Capex Forms and submit to AKE 
Both quotes are to be kept on file for record purposes.

It was discussed and agreed to add an additional 10 units to increase the total points to 30 to be in line with the SAICOM quote.

DF requested more information be obtained from DataPath in terms of their Standards and Certification.

RS to formalize his proposal to the Board and have feedback by Friday, 12 December 2014.
","5870","","148","6664","","","0","","0","379","389","No","","","","","","21",""
"447","2014-12-10 00:00:00","Dennis Road initiative:
Rob Childs is trying to get residents of Dennis Road to improve their security as it is not a viable option to install a road closure.  A rough plan has been submitted to put a guard hut on Rob Child's pavement and to install cameras at the corners to view up and down the road.  The feed would be into the guard hut.  RS has asked them to consider linking the cameras to the LRA control room.  
","5871","","148","6666","","","0","","0","379","389","No","","","","","","22",""
"448","2014-12-10 00:00:00","Camera Update & MTN:
When to start and where was the question GT proposed to the Board?
Lonehill Boulevard and Concourse Crescent was identified as the initial installation.
It was agreed that the Board would wait to make a final decision after GT has met with MTN.  
GT to investigate an alternative fibre solution as WIFI to Dennis Road is a problem.
The solution at Dennis Road is for each resident to install a private CCTV camera linked to the Control Room.
","5871","","148","6666","","","0","","0","379","391","No","","","","","","23",""
"449","2014-12-10 00:00:00","Fusion:
All document paths are now working.  Bev is currently linking all quotes to the relevant contacts.  
SMS Credits - loading of additional credits will be done once the quote drops to 10 000 as opposed to the previous mandate given of 500 credits.
","5871","","148","6666","","","0","","100","379","394","Yes","","","","","","24",""
"450","2015-01-14 00:00:00","Marketing and Communication:
Revised LRA Website:  JS proposed adding the SLA emergency contact numbers onto the website.  JC was not in agreement with this proposal.  The marketing committee and SLA to discuss the merits of doing this and revert at the next Board Meeting with feedback.

","5870","","148","6664","","","0","","0","379","384","No","","","","","","25",""
"451","2014-12-10 00:00:00","Billing of all non-EMR clients who receive a call-out is to be implemented with immediate effect.  AKE to discuss with JL and Dorica Eatwell.  ","5870","","148","6664","","","0","","100","379","394","Yes","","","","","","26",""
"452","2014-12-10 00:00:00","List the LRA Control Room number on the website for all emergencies","5871","","148","6664","","","0","","100","379","394","Yes","","","","","","27",""
"453","2015-01-14 00:00:00","Telephone System:
The new system has been ordered and timing of installation is based on the new cabling installation.  CAPEX was signed by JS

Notice Boards:
AKE to meet with Sign-a-Rama to discuss specs for upgrade of new notice boards. 
","5871","","148","6666","","","0","","0","379","394","No","","","","","","28",""
"454","2014-12-10 00:00:00","Survey and action list:
JS provided feedback to the Board on the progress being made on the action lists.
","5872","","148","6666","","","0","","100","379","382","Yes","","","","","","29",""
"455","2014-12-10 00:00:00","Aftonwold Road:  JC to give feedback following the security meeting on whether or not Jesse has visited the residents following the recent incidents in the closure.","5871","","148","6664","","","0","","0","379","394","No","","","","","","30",""
"456","2014-12-10 00:00:00","General:

Electricity: 
Equipment is failing due to constant power failures and turn-over to the generator.  There seems to a surge problem when the generator kicks in causing equipment to blow.  JC proposed fixing the current electricity / wiring problems in the building before installing the new cabling and equipment.  

Action Points:  need to check the installation of the generator as a UPS battery should have been installed to smooth out electricity fluctuations when the generator kicks in.  
","5870","","148","6664","","","0","","0","379","394","No","","","","","","31",""
"457","2015-01-14 00:00:00","AKE to obtain a quote from an electrician to obtain a Certificate of Compliance.  The electrician needs to investigate, test and make recommendations of what improvements need to be made in order to receive the COC.  Needs to quote for work that needs to be done and COC.","5870","","148","6664","","","0","","80","379","394","No","","","","","","32",""
"458","2014-12-10 00:00:00","Signing Powers:
JC noted that in a previous board meeting JL had been given authority to sign expenditure up to R10 000.  JC is concerned that as a contractor and not an employee of the LRA, JL should not be given signing powers on any expenditure.  
The proposal in principle at the time was correct and approval given accordingly, however the Board is in agreement that JL should not be given signing power on any expenditure.  Therefore it was unanimously agreed by the Board that JL will no longer be given authority to approve any expenditure, this shall revert solely to the Manager.  In the Managers absence this will be the duty of a Director.

LH has made herself available as an additional signatory on payments while JL is on leave.  As KT has resigned from the Board, the bank needs to be advised and relevant signatories changed.

The Board needs to appoint a certified CA to the position of Financial Director.  The post needs to be advertised in 2015.
","5869","","148","6664","","","0","","0","379","394","No","","","","","","33",""
"459","2014-12-10 00:00:00","Appointment of Grant Joyce:
JS proposed GJ be appointed to the Board.
The Board were in unanimous approval of his appointment.

Additional Notes:

Fibre To The Home needs to be treated as a major priority in 2015.

Mulbarton Park - need to drive this initiative as has as we can in 2015.

With nothing further to discuss the meeting was closed at 19h30
","5872","","148","6666","","","0","","100","379","382","Yes","","","","","","34",""
