"LineID","TotalIncl","Comments","CostPriceEx","ContainerID","GroupName","ComponentOfLineID","Rank","SupplierID","AddToBudget","BudgetDate","DocID","ProjectID","ActQty","ActCostPriceEx","ActPriceEx","ActBilled","RecComments","ShippingDocID","StockID","StockCode","StockDescription","Qty","DiscPerc","PriceEx","PriceIncl","isAdditional","StockTransferDetailID","SerialNumber","TaxTypeID","Tax","IsMarginBased","MarkupPerc","WastePerc","ClientID","DivisionID","ReportCategoryID","GuardLineID","UseLandedCost","RentalLineID","StockTransferID","PriceCategoryID","AccommodationID"
"216","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"217","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"218","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"219","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"220","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"221","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"222","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"223","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"224","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"225","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"226","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"227","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"228","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"229","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"230","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"231","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"232","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"233","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"234","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"235","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"236","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"237","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"238","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"239","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"240","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"241","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"242","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"243","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"244","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"245","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"246","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"247","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"248","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"249","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"250","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"251","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"252","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"253","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"254","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"255","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"256","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"257","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"258","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"259","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"260","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"261","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"262","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"263","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"264","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"265","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"266","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"267","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"268","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"269","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"270","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"271","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"272","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"273","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"274","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"275","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"276","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"277","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"278","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"279","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"280","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"281","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"282","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"283","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"284","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"285","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
"286","570.0000","","0.0","161","","","1","0","0","","","10076","","","","","","","66464","MOD/234","96K Modem","1.0","10.0","500.0","570.0000","0","","","","","0","","","","","","","0","","","",""
