"ContactDivisionID","EntitycontactID","DivisionID"
"60661","97339","5830"
"60685","97354","5830"
"60693","","5830"
"60697","93806","5830"
"60698","95254","5830"
"60702","","5830"
"60753","97385","5830"
"60754","97386","5830"
"60801","","5830"
"60803","97412","5830"
"60813","","5830"
"60849","97433","5830"
"60869","97443","5830"
"60875","","5830"
"60879","97447","5830"
"60882","","5830"
"60884","97449","5830"
"60885","","5830"
"60919","97466","5830"
"60926","97469","5830"
"60941","97477","5830"
"60993","92538","5830"
"61011","96186","5830"
"61012","96184","5830"
"61013","96185","5830"
"61016","94980","5830"
"61026","","5830"
"61029","","5830"
"61031","","5830"
"61033","97499","5830"
"61037","","5830"
"61044","96497","5830"
"61045","96498","5830"
"61048","97500","5830"
"61051","96495","5830"
"61054","97501","5830"
"61060","96499","5830"
"61063","97502","5830"
"61090","","5830"
"61101","94176","5830"
"61106","","5830"
"61124","97522","5830"
"61129","97523","5830"
"61141","","5830"
"61168","96448","5830"
"61170","96443","5830"
"61173","97539","5830"
"61175","97541","5830"
"61177","97542","5830"
"61184","94302","5830"
"61189","92549","5830"
"61201","94686","5830"
"61215","93497","5830"
"61232","97546","5830"
"61233","","5830"
"61234","97547","5830"
"61235","","5830"
"61237","","5830"
"61239","","5830"
"61262","97551","5830"
"61263","97550","5830"
"61272","97557","5830"
"61281","93039","5830"
"61283","94911","5830"
"61285","95190","5830"
"61289","94784","5830"
"61296","96826","5830"
"61298","96990","5830"
"61305","97035","5830"
"61308","97072","5830"
"61314","97149","5830"
"61315","97148","5830"
"61322","97267","5830"
"61323","97266","5830"
"61326","97295","5830"
"61328","97296","5830"
"61334","97311","5830"
"61336","97312","5830"
"61340","97314","5830"
"61342","97315","5830"
"61345","97318","5830"
"61348","97319","5830"
"61349","97320","5830"
"61350","97321","5830"
"61351","97322","5830"
"61352","97323","5830"
"61355","97325","5830"
"61359","97327","5830"
"61361","97328","5830"
"61366","97331","5830"
"61371","97334","5830"
"61384","97343","5830"
"61393","97348","5830"
"61396","97349","5830"
"61402","97355","5830"
"61408","97358","5830"
"61410","97360","5830"
"61414","97362","5830"
"61417","97374","5830"
"61418","97375","5830"
"61419","97376","5830"
"61420","97377","5830"
"61421","97378","5830"
"61423","97379","5830"
"61424","97380","5830"
"61425","97381","5830"
"61428","97382","5830"
"61430","97383","5830"
"61432","97384","5830"
"61433","97387","5830"
"61436","97388","5830"
"61438","97389","5830"
"61440","97390","5830"
"61442","97391","5830"
"61444","97392","5830"
"61445","97393","5830"
"61446","97394","5830"
"61447","97396","5830"
"61448","97397","5830"
"61450","97398","5830"
"61451","97399","5830"
"61452","97400","5830"
"61454","97401","5830"
"61458","97402","5830"
"61462","97403","5830"
"61464","97404","5830"
"61466","97405","5830"
"61470","97406","5830"
"61471","97407","5830"
"61472","97408","5830"
"61473","97409","5830"
"61474","97410","5830"
"61475","97411","5830"
"61477","97413","5830"
"61479","97414","5830"
"61480","97415","5830"
"61482","97416","5830"
"61483","97417","5830"
"61486","97418","5830"
"61489","97419","5830"
"61491","97420","5830"
"61493","97421","5830"
"61496","97422","5830"
"61498","97423","5830"
"61503","97424","5830"
"61505","97426","5830"
"61507","97427","5830"
"61510","97428","5830"
"61512","97429","5830"
"61514","97430","5830"
"61515","97431","5830"
"61517","97432","5830"
"61522","97434","5830"
"61524","97435","5830"
"61525","97436","5830"
"61527","97437","5830"
"61529","97438","5830"
"61531","97439","5830"
"61534","97440","5830"
"61536","97441","5830"
"61538","97442","5830"
"61540","97444","5830"
"61543","97445","5830"
"61546","97446","5830"
"61548","97448","5830"
"61549","97450","5830"
"61550","97451","5830"
"61551","97452","5830"
"61553","97453","5830"
"61554","97454","5830"
"61555","97455","5830"
"61556","97456","5830"
"61558","97457","5830"
"61559","97458","5830"
"61561","97459","5830"
"61563","97460","5830"
"61565","97461","5830"
"61568","97463","5830"
"61569","97464","5830"
"61570","97465","5830"
"61571","97467","5830"
"61574","97468","5830"
"61575","97470","5830"
"61577","97471","5830"
"61579","97472","5830"
"61581","97473","5830"
"61583","97474","5830"
"61585","97475","5830"
"61587","97476","5830"
"61588","97478","5830"
"61590","97480","5830"
"61592","97481","5830"
"61594","97482","5830"
"61596","97483","5830"
"61598","97484","5830"
"61601","97485","5830"
"61603","97486","5830"
"61605","97487","5830"
"61607","97488","5830"
"61609","97489","5830"
"61611","97490","5830"
"61613","97491","5830"
"61615","97492","5830"
"61617","97493","5830"
"61627","97365","5830"
"61631","97367","5830"
"61632","97368","5830"
"61634","97369","5830"
"61636","97370","5830"
"61639","97371","5830"
"61644","97560","5830"
"61645","97559","5830"
"61646","97561","5830"
"61651","97562","5830"
"61652","97563","5830"
"61655","97564","5830"
"61658","97565","5830"
"61660","97566","5830"
"61665","97567","5830"
"61668","97568","5830"
"61672","97570","5830"
"61674","","5830"
"61681","97575","5830"
"61682","97576","5830"
"61723","94587","5830"
"61724","93139","5830"
"61725","96045","5830"
"61733","97593","5830"
"61751","96057","5830"
"61774","","5830"
"61843","","5830"
"61846","97607","5830"
"61848","97608","5830"
"61859","97609","5830"
"61867","95772","5830"
"61886","97610","5830"
"61887","97611","5830"
"61888","93322","5830"
"61889","97612","5830"
"61895","97615","5830"
"61908","","5830"
"61918","","5830"
"61925","95465","5830"
"61928","95464","5830"
"61951","","5830"
"61954","","5830"
"61962","93484","5830"
"61966","97631","5830"
"61993","96180","5830"
"62000","93046","5830"
"62003","97636","5830"
"62026","97645","5830"
"62038","97650","5830"
"62040","97651","5830"
"62062","97656","5830"
"62063","","5830"
"62065","97462","5830"
"62067","95166","5830"
"62068","93718","5830"
"62072","","5830"
"62081","97663","5830"
"62088","97664","5830"
"62091","97666","5830"
"62124","97680","5830"
"62126","97681","5830"
"62128","","5830"
"62129","97682","5830"
"62150","97687","5830"
"62151","","5830"
"62152","","5830"
"62153","","5830"
"62154","97689","5830"
"62159","97691","5830"
"62172","97694","5830"
"62181","94659","5830"
"62190","","5830"
"62191","97702","5830"
"62206","97709","5830"
"62209","97710","5830"
"62221","97716","5830"
"62222","97715","5830"
"62223","","5830"
"62228","93671","5830"
"62229","95119","5830"
"62247","97725","5830"
"62249","97727","5830"
"62254","97730","5830"
"62269","","5830"
"62278","97742","5830"
"62281","97744","5830"
"62286","97747","5830"
"62288","","5830"
"62314","97763","5830"
"62316","97764","5830"
"62343","97780","5830"
"62349","97783","5830"
"62351","97784","5830"
"62352","","5830"
"62359","96450","5830"
"62361","96451","5830"
"62369","97789","5830"
"62371","97790","5830"
"62399","93465","5830"
"62401","94913","5830"
"62413","96515","5830"
"62417","96546","5830"
"62418","96547","5830"
"62430","96467","5830"
"62435","96445","5830"
"62448","96447","5830"
"62449","96446","5830"
"62468","97801","5830"
"62471","97803","5830"
"62472","97804","5830"
"62474","97805","5830"
"62480","97808","5830"
"62492","94529","5830"
"62500","97531","5830"
"62501","","5830"
"62506","","5830"
"62507","97813","5830"
"62513","","5830"
"62515","","5830"
"62516","","5830"
"62530","95394","5830"
"62532","95393","5830"
"62537","97820","5830"
"62541","97823","5830"
"62546","92777","5830"
"62549","97824","5830"
"62550","93724","5830"
"62551","97825","5830"
"62553","97826","5830"
"62566","","5830"
"62569","93093","5830"
"62573","97833","5830"
"62574","93371","5830"
"62576","","5830"
"62592","97530","5830"
"62594","97532","5830"
"62601","97589","5830"
"62602","97588","5830"
"62613","97597","5830"
"62618","97724","5830"
"62636","97846","5830"
"62640","96149","5830"
"62641","96147","5830"
"62648","","5830"
"62649","","5830"
"62657","97853","5830"
"62664","","5830"
"62676","92529","5830"
"62678","97854","5830"
"62680","97855","5830"
"62688","92518","5830"
"62700","97858","5830"
"62701","93279","5830"
"62703","92827","5830"
"62704","94275","5830"
"62724","","5830"
"62748","97869","5830"
"62750","97871","5830"
"62752","97872","5830"
"62762","97874","5830"
"62766","","5830"
"62770","97877","5830"
"62782","96027","5830"
"62790","96026","5830"
"62791","","5830"
"62794","","5830"
"62800","","5830"
"62803","97884","5830"
"62807","97887","5830"
"62809","97886","5830"
"62811","","5830"
"62820","97892","5830"
"62822","97893","5830"
"62827","97896","5830"
"62828","97897","5830"
"62830","97898","5830"
"62838","97902","5830"
"62840","97903","5830"
"62868","97913","5830"
"62892","","5830"
"62903","","5830"
"62912","","5830"
"62926","95305","5830"
"62931","97935","5830"
"62933","97936","5830"
"62934","97937","5830"
"62938","94326","5830"
"62946","97942","5830"
"62948","93041","5830"
"62957","92866","5830"
"62960","","5830"
"62962","97944","5830"
"62963","97945","5830"
"62968","97949","5830"
"62973","94153","5830"
"62975","97950","5830"
"62982","93272","5830"
"62984","94720","5830"
"62986","93575","5830"
"62989","93572","5830"
"62990","","5830"
"62991","97953","5830"
"62996","97954","5830"
"62998","97955","5830"
"63025","97967","5830"
"63030","","5830"
"63032","97969","5830"
"63034","97970","5830"
"63039","97972","5830"
"63045","","5830"
"63059","97979","5830"
"63061","97980","5830"
"63064","97983","5830"
"63083","94121","5830"
"63089","93076","5830"
"63090","97990","5830"
"63107","97992","5830"
"63112","97993","5830"
"63113","","5830"
"63116","97994","5830"
"63120","97997","5830"
"63122","97998","5830"
"63141","95478","5830"
"63145","95477","5830"
"63155","98007","5830"
"63156","96319","5830"
"63163","","5830"
"63189","","5830"
"63199","94082","5830"
"63203","92780","5830"
"63204","98019","5830"
"63207","98020","5830"
"63211","98021","5830"
"63212","98022","5830"
"63213","93890","5830"
"63215","98023","5830"
"63216","98024","5830"
"63217","92781","5830"
"63218","98025","5830"
"63219","93894","5830"
"63222","92876","5830"
"63225","93842","5830"
"63227","95290","5830"
"63229","92707","5830"
"63252","95814","5830"
"63255","","5830"
"63256","98034","5830"
"63258","","5830"
"63259","98035","5830"
"63262","94881","5830"
"63267","98039","5830"
"63268","98038","5830"
"63274","94700","5830"
"63285","","5830"
"63288","","5830"
"63293","95545","5830"
"63296","98049","5830"
"63297","98048","5830"
"63306","98052","5830"
"63312","95459","5830"
"63315","95458","5830"
"63335","93967","5830"
"63337","","5830"
"63341","95517","5830"
"63342","95518","5830"
"63351","97787","5830"
"63353","95819","5830"
"63355","95818","5830"
"63374","98073","5830"
"63377","98075","5830"
"63384","","5830"
"63403","98084","5830"
"63404","98085","5830"
"63406","98086","5830"
"63407","93831","5830"
"63408","95279","5830"
"63417","95516","5830"
"63419","","5830"
"63422","98090","5830"
"63430","98091","5830"
"63439","","5830"
"63441","98094","5830"
"63452","","5830"
"63453","98100","5830"
"63467","","5830"
"63469","98104","5830"
"63471","98105","5830"
"63476","98108","5830"
"63477","95870","5830"
"63481","98111","5830"
"63483","94954","5830"
"63484","98113","5830"
"63493","94511","5830"
"63499","98115","5830"
"63504","98118","5830"
"63506","98119","5830"
"63513","98122","5830"
"63527","98125","5830"
"63532","95441","5830"
"63538","98127","5830"
"63539","98126","5830"
"63541","98128","5830"
"63555","93156","5830"
"63559","","5830"
"63567","94725","5830"
"63570","","5830"
"63571","98136","5830"
"63584","98143","5830"
"63592","98147","5830"
"63600","96267","5830"
"63606","95416","5830"
"63624","","5830"
"63638","92911","5830"
"63639","95729","5830"
"63641","96239","5830"
"63642","96237","5830"
"63644","96238","5830"
"63645","94999","5830"
"63647","95790","5830"
"63648","95789","5830"
"63650","92609","5830"
"63657","96209","5830"
"63658","93990","5830"
"63661","","5830"
"63665","93950","5830"
"63669","98161","5830"
"63671","98163","5830"
"63679","95105","5830"
"63700","95724","5830"
"63705","98174","5830"
"63706","98175","5830"
"63708","","5830"
"63709","","5830"
"63711","98176","5830"
"63713","98178","5830"
"63716","92633","5830"
"63717","98180","5830"
"63718","93836","5830"
"63719","95284","5830"
"63722","95676","5830"
"63726","95675","5830"
"63734","98182","5830"
"63741","92562","5830"
"63746","98184","5830"
"63754","98185","5830"
"63756","98186","5830"
"63759","98187","5830"
"63765","98191","5830"
"63768","98192","5830"
"63772","98195","5830"
"63773","","5830"
"63779","98199","5830"
"63786","95400","5830"
"63791","98203","5830"
"63810","94472","5830"
"63820","98210","5830"
"63831","98214","5830"
"63839","98217","5830"
"63840","","5830"
"63842","98219","5830"
"63844","98220","5830"
"63853","93489","5830"
"63858","96330","5830"
"63859","95192","5830"
"63860","96500","5830"
"63861","98224","5830"
"63868","","5830"
"63869","","5830"
"63873","98228","5830"
"63875","93713","5830"
"63877","98229","5830"
"63883","95513","5830"
"63887","93281","5830"
"63892","98234","5830"
"63899","","5830"
"63903","98241","5830"
"63904","98240","5830"
"63909","98244","5830"
"63913","98245","5830"
"63915","98246","5830"
"63921","95905","5830"
"63922","95910","5830"
"63927","94465","5830"
"63937","","5830"
"63950","93774","5830"
"63964","98254","5830"
"63975","98258","5830"
"63978","98260","5830"
"63980","","5830"
"63983","98263","5830"
"63984","98264","5830"
"63987","98265","5830"
"63989","98266","5830"
"63991","","5830"
"63993","98268","5830"
"64000","98273","5830"
"64002","93770","5830"
"64012","94645","5830"
"64013","96911","5830"
"64019","98276","5830"
"64022","98278","5830"
"64024","98279","5830"
"64031","98284","5830"
"64033","98285","5830"
"64049","98288","5830"
"64050","","5830"
"64052","98289","5830"
"64070","98294","5830"
"64071","92978","5830"
"64072","94426","5830"
"64082","98296","5830"
"64099","98300","5830"
"64101","98301","5830"
"64105","98304","5830"
"64106","","5830"
"64112","94167","5830"
"64123","93839","5830"
"64124","98311","5830"
"64126","","5830"
"64127","","5830"
"64129","95744","5830"
"64130","94389","5830"
"64131","","5830"
"64132","","5830"
"64133","98313","5830"
"64134","96242","5830"
"64136","98314","5830"
"64145","98315","5830"
